session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
61fd944f7ec0dbd8d6dd025f,5d20e6639825ad00188bd75e,APPROVED,2022-02-04 21:02:10.780000,2022-02-04 21:19:59.426000,1068.646,29,484,4,99,2022-02-04 21:20:08.713000,1AE5690E,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
61fd94981cd7dd00f373e463,60ef3fdfa3383b05abaa6b3b,APPROVED,2022-02-04 21:03:29.676000,2022-02-04 21:10:49.925000,440.249,23,8,0,100,2022-02-04 21:19:18.815000,1AE5690E,Canada,Canada,Part-Time,English,Canada,Female,Yes
61fd9527729bb7102ceba078,614fc66c9094c0a205c09a69,APPROVED,2022-02-04 21:05:49.551000,2022-02-04 21:14:29.439000,519.888,52,76,2,98,2022-02-04 21:19:17.943000,1AE5690E,New Zealand,Australia,Full-Time,English,New Zealand,Male,Yes
61fd953705444a5beb0b8ebb,60febea925b92f521ade1471,APPROVED,2022-02-04 21:06:02.698000,2022-02-04 21:11:29.063000,326.365,29,49,1,100,2022-02-04 21:19:16.438000,1AE5690E,Canada,Canada,Due to start a new job within the next month,English,Canada,Female,Yes
61fd958856895529b1b29b15,5f1c0ace3edc81460ebef568,APPROVED,2022-02-04 21:07:29.398000,2022-02-07 20:08:05.667000,255636.269,28,144,3,97,2022-02-07 20:08:06.427000,Manual Completion,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
61fd95c1695cbb0ea5effc09,5f58fa7cf91f790c6d27b6eb,APPROVED,2022-02-04 21:08:26.835000,2022-02-04 21:16:09.387000,462.552,31,71,2,99,2022-02-04 21:19:14.372000,1AE5690E,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
61fd95cfa6bdb788a4917b73,5ff6d0126ccb5529661a1953,APPROVED,2022-02-04 21:08:31.012000,2022-02-04 21:18:56.376000,625.364,62,61,0,100,2022-02-04 21:35:16.086000,1AE5690E,Greece,Greece,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,Greece,Female,No
61fd964b778e0623e3b5e06f,5cea71a42711fa0018c298c4,APPROVED,2022-02-04 21:10:36.771000,2022-02-07 20:08:04.216000,255447.445,24,522,4,99,2022-02-07 20:08:04.582000,Manual Completion,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,No
61fd966088cfef2fb8a3c3bd,6151bab7f4157958cdbd8995,APPROVED,2022-02-04 21:11:08.379000,2022-02-04 21:19:35.779000,507.4,19,26,0,100,2022-02-04 21:19:48.901000,1AE5690E,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Male,Yes
61fd96828079f59fd887222b,5e5843f3677ae4053b1a0169,APPROVED,2022-02-04 21:11:30.195000,2022-02-04 21:45:15.144000,2024.949,36,485,0,100,2022-02-04 22:04:25.679000,1AE5690E,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Male,No
61fd968d825ea3206d3da639,5eb878b706340e7d115c8ac6,APPROVED,2022-02-04 21:11:41.426000,2022-02-04 21:18:04.886000,383.46,26,430,2,100,2022-02-04 21:35:00.141000,1AE5690E,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
61fd96aa73685b9e44028840,5f10badda2f6933c50f5cbf2,APPROVED,2022-02-04 21:12:18.813000,2022-02-04 21:20:17.420000,478.607,29,302,3,100,2022-02-04 21:20:21.460000,1AE5690E,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
6201a21d7d40da6f964b26d8,60fcaebcbedd93a7e5bb14c1,APPROVED,2022-02-07 22:50:09.343000,2022-02-07 22:54:48.783000,279.44,18,389,1,100,2022-02-07 23:17:36.244000,1AE5690E,United States,United States,Unemployed (and job seeking),English,United States,Female,Yes
6201a21eaebb32ff7bdd7eb4,60fd310fff5b2600c9d95554,APPROVED,2022-02-07 22:50:15.716000,2022-02-07 23:00:45.173000,629.457,29,267,0,100,2022-02-07 23:17:36.020000,1AE5690E,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
6201a21fa49e999c323135c7,5f5e2a3fac7dc60804d8d468,APPROVED,2022-02-07 22:51:15.091000,2022-02-07 22:56:15.609000,300.518,23,412,5,98,2022-02-07 23:17:34.169000,1AE5690E,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
6201a2213ee0703f3adf65f3,5ca76c1aa110d9001771f0c4,APPROVED,2022-02-07 22:50:13.019000,2022-02-07 22:56:47.105000,394.086,20,161,0,100,2022-02-07 23:17:36.106000,1AE5690E,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,Yes
6201a221c69c6c78d005c830,5bfd667f1fe1e50001406d4c,APPROVED,2022-02-07 22:50:09.672000,2022-02-07 22:57:35.244000,445.572,41,569,2,100,2022-02-07 23:38:08.921000,1AE5690E,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,DATA EXPIRED
6201a2224c0c6aa8afc1c3f2,5ca272f5caf59c0001a942cb,APPROVED,2022-02-07 22:51:20.668000,2022-02-07 22:58:44.759000,444.091,32,880,0,100,2022-02-07 23:17:34.079000,1AE5690E,United States,United States,Full-Time,English,United States,Female,No
6201a222780f1698c2f92fe4,5c5d36bc034e280001644c3b,APPROVED,2022-02-07 22:50:21.385000,2022-02-07 23:05:23.392000,902.007,52,1023,12,98,2022-02-07 23:17:35.164000,1AE5690E,Zimbabwe,United Kingdom,Full-Time,English,United Kingdom,Female,DATA EXPIRED
6201a222eaa5a366e689705b,5ed559e5afbd830e2117ed55,APPROVED,2022-02-07 22:50:11.500000,2022-02-07 23:04:05.892000,834.392,60,1636,1,100,2022-02-07 23:17:36.177000,1AE5690E,United States,United States,Full-Time,English,United States,Male,No
6201a222ecc30b60ada73d91,5ea1a9b5e876fe07b737367b,APPROVED,2022-02-07 22:50:19.516000,2022-02-07 22:58:11.067000,471.551,62,435,1,100,2022-02-07 23:17:35.442000,1AE5690E,Canada,Canada,Part-Time,English,Canada,Female,No
6201a223af1734de5747ed6b,5db54b75a3df85000edfa2cf,APPROVED,2022-02-07 22:50:21.125000,2022-02-07 22:57:02.465000,401.34,34,209,0,100,2022-02-07 23:17:35.233000,1AE5690E,Canada,Canada,Unemployed (and job seeking),English,Canada,Female,No
6201a223c74a1397a384db53,6145135f01ab17bf41e67820,APPROVED,2022-02-07 22:50:27.804000,2022-02-07 22:57:38.350000,430.546,38,179,4,98,2022-02-07 23:17:34.569000,1AE5690E,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Male,No
6201a2249160cc74a8c3dc3e,5dd5ff2080123f5afc05fe82,APPROVED,2022-02-07 22:50:17.373000,2022-02-07 23:08:10.167000,1072.794,29,204,2,99,2022-02-07 23:17:35.785000,1AE5690E,United States,United States,DATA EXPIRED,English,United States,Female,No
6201a224a02c5aa7c04ff7c0,607897a566b792397d974201,APPROVED,2022-02-07 22:50:12.814000,2022-02-07 22:57:44.799000,451.985,52,534,1,100,2022-02-07 23:38:10.260000,1AE5690E,United States,United States,Part-Time,English,United States,Female,No
6201a224df428485bd8b6e8d,5d3e223baca82300197c9a0b,APPROVED,2022-02-07 22:51:30.731000,2022-02-07 23:17:43.653000,1572.922,29,953,1,100,2022-02-07 23:17:44.373000,Manual Completion,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
6201a22597c3d24c321e91b8,60426ee0eea59612c23d9dea,APPROVED,2022-02-07 22:50:13.113000,2022-02-07 23:00:14.801000,601.688,22,132,0,100,2022-02-07 23:38:09.469000,1AE5690E,Hungary,Hungary,Part-Time,English,Hungary,Male,Yes
6201a225a39be527ba8d5b16,610309d6b51e8a9a5da8a6f4,APPROVED,2022-02-07 22:50:17.448000,2022-02-07 23:02:00.140000,702.692,27,305,0,100,2022-02-07 23:17:35.694000,1AE5690E,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
6201a22632a7a5fe43c3e19a,581ccd016c73180001fa5b2a,APPROVED,2022-02-07 22:50:14.891000,2022-02-07 23:00:03.079000,588.188,43,3029,9,100,2022-02-07 23:38:10.643000,1AE5690E,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
6201a226984ebb997e57b3b6,5ea2ad7fbe25990115315611,APPROVED,2022-02-07 22:50:16.500000,2022-02-07 22:57:49.024000,452.524,48,407,0,100,2022-02-07 23:17:35.955000,1AE5690E,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
6201a226d362a51c8032338b,616faf3ab8c53e7a73a5dea5,APPROVED,2022-02-07 22:50:17.344000,2022-02-07 22:54:57.617000,280.273,21,425,2,100,2022-02-07 23:17:35.880000,1AE5690E,United States,United States,Other,English,United States,Female,Yes
6201a22781072fa52064426b,5758a78d768081000631a322,APPROVED,2022-02-07 22:50:17.674000,2022-02-07 23:01:07.819000,650.145,53,556,1,100,2022-02-07 23:17:35.624000,1AE5690E,United States,United States,Full-Time,English,United States,Female,DATA EXPIRED
6201a2278958e106a53585f0,57b8e70f35624400013d690c,APPROVED,2022-02-07 22:50:15.406000,2022-02-07 22:57:45.169000,449.763,35,1518,4,100,2022-02-07 23:38:12.501000,1AE5690E,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
6201a227d6942886c77a2f92,5efa66c030577f1782e0311a,APPROVED,2022-02-07 22:50:40.557000,2022-02-07 23:01:10.355000,629.798,21,288,1,100,2022-02-07 23:17:34.409000,NOCODE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
6201a227deb71fe0df76b804,592220f8fc043000016c5aeb,APPROVED,2022-02-07 22:50:15.156000,2022-02-07 23:38:11.476000,2876.32,36,620,9,97,2022-02-07 23:38:11.681000,Manual Completion,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Male,No
6201a228503f854e0753dc50,614da66d7f267237bf6d05e6,APPROVED,2022-02-07 22:50:21,2022-02-07 23:00:29.061000,608.061,61,214,1,100,2022-02-07 23:17:35.308000,1AE5690E,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Male,No
6201a22861a6a1ff47abe7ab,606f980e6800a07521b8f054,APPROVED,2022-02-07 22:50:18.918000,2022-02-07 23:00:32.886000,613.968,45,643,0,100,2022-02-07 23:17:35.506000,1AE5690E,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
6201a2289d8a468d31960520,60464c1eb5eb8b0dccd04684,APPROVED,2022-02-07 22:50:20.941000,2022-02-07 23:00:28.812000,607.871,26,1057,0,100,2022-02-07 23:17:35.381000,1AE5690E,United States,United States,Full-Time,English,United States,Male,Yes
6201a2289e68cb9fa0567c9b,5b0881a82e75960001b8b505,APPROVED,2022-02-07 22:50:16.809000,2022-02-07 22:57:45.073000,448.264,32,822,3,100,2022-02-07 23:38:13.259000,1AE5690E,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
6201a22a057041f8b6dbf4e9,5d102402903d45000151ca7a,APPROVED,2022-02-07 22:50:27.245000,2022-02-07 22:59:09.392000,522.147,60,151,0,100,2022-02-07 23:17:34.721000,1AE5690E,New Zealand,New Zealand,Full-Time,English,New Zealand,Male,No
6201a22a8407d40d1be0ee1c,55ac3198fdf99b6de3b68b23,APPROVED,2022-02-07 22:50:25.629000,2022-02-07 22:59:24.828000,539.199,57,2013,6,100,2022-02-07 23:17:34.801000,NOCODE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
6201a22a8af75a73e3db64e5,568db47ae3ef9e000ca0dcdd,APPROVED,2022-02-07 22:50:18.909000,2022-02-07 22:55:48.625000,329.716,41,467,4,100,2022-02-07 23:38:14.634000,1AE5690E,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
6201a22a95dff5c79f9bbb9d,5fb249cbf1bb8b7db9bb8d13,APPROVED,2022-02-07 22:51:25.799000,2022-02-07 22:59:17.739000,471.94,57,226,1,100,2022-02-07 23:17:34.017000,1AE5690E,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
6201a22aa49e999c323135c8,5eefae66afa4e549ac714f73,APPROVED,2022-02-07 22:50:18.569000,2022-02-07 22:57:04.772000,406.203,26,433,1,100,2022-02-07 23:38:13.848000,1AE5690E,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
6201a22b3b9eff76c3b5e7f0,5fa154fd4cbe97227182aff7,APPROVED,2022-02-07 22:50:19.836000,2022-02-07 23:08:19.589000,1079.753,30,31,0,100,2022-02-07 23:38:16.103000,1AE5690E,South Africa,South Africa,Unemployed (and job seeking),English,South Africa,Male,No
6201a22b55d2f9f2d393b788,5b5a0ed1e56aea000118ad3a,APPROVED,2022-02-07 22:50:22.742000,2022-02-07 22:56:36.833000,374.091,27,540,4,99,2022-02-07 23:17:35.073000,1AE5690E,United Kingdom,Ireland,Due to start a new job within the next month,English,United Kingdom,Female,No
6201a22b723dd4cf10e99aef,6015ad2e9865f10c9ac5d42d,APPROVED,2022-02-07 22:50:19.214000,2022-02-07 23:02:23.016000,723.802,34,29,0,100,2022-02-07 23:38:14.865000,1AE5690E,Ireland,Ireland,Unemployed (and job seeking),English,Ireland,Male,No
6201a22be34aca1f492a8408,60c1e5ab56323dbfa3e2ba9b,APPROVED,2022-02-07 22:50:27.783000,2022-02-07 23:05:28.781000,900.998,34,96,3,98,2022-02-07 23:17:34.655000,1AE5690E,Spain,Spain,Full-Time,English,Spain,Female,Yes
6201a22c215f14d83cf2a466,6133a95623ae6ddc6ee4d53f,APPROVED,2022-02-07 22:50:29.330000,2022-02-07 22:59:58.374000,569.044,63,171,1,100,2022-02-07 23:17:34.489000,1AE5690E,United States,United States,Full-Time,English,United States,Female,No
6201a22c8355516c3cddab40,615734b16b50355d4521f849,APPROVED,2022-02-07 22:50:20.002000,2022-02-07 23:02:30.225000,730.223,21,234,0,100,2022-02-07 23:38:16.477000,1AE5690E,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,Yes
6201a22c8991654248d291d0,5d4a03a7278a80001a4fa9df,APPROVED,2022-02-07 22:50:56.160000,2022-02-07 23:02:04.091000,667.931,41,999,0,100,2022-02-07 23:17:34.246000,1AE5690E,United States,United States,Unemployed (and job seeking),English,United States,Male,No
6201a22c98f323de49aa1f70,5b1aa0433e5521000120f7a8,APPROVED,2022-02-07 22:50:20.660000,2022-02-07 22:58:49.663000,509.003,31,1144,8,99,2022-02-07 23:38:05.192000,1AE5690E,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
6201a22cff8f9d9b8f697660,597519f8262c480001bbaf8b,APPROVED,2022-02-07 22:50:20.324000,2022-02-07 23:02:39.617000,739.293,69,1259,0,100,2022-02-07 23:38:06.410000,1AE5690E,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,No
6201a22d0e06e3e22c2cc692,60c5165878a82f763c29536a,APPROVED,2022-02-07 22:50:23.745000,2022-02-07 23:00:32.291000,608.546,25,172,3,98,2022-02-07 23:17:34.978000,1AE5690E,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
6201a22d7d40da6f964b26dd,6093e78e30fb90f291b261f9,APPROVED,2022-02-07 22:50:24.500000,2022-02-07 23:17:49.711000,1645.211,52,258,2,100,2022-02-07 23:17:50.287000,Manual Completion,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
6201a22d9160cc74a8c3dc40,5f54d772f5bba984fdf8676e,APPROVED,2022-02-07 22:50:42.817000,2022-02-07 23:01:20.459000,637.642,24,349,4,99,2022-02-07 23:17:34.328000,1AE5690E,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
6201a22dd8f8b4d3026e4fe6,60ea3690567f68655f83d0b5,APPROVED,2022-02-07 22:50:24.710000,2022-02-07 22:57:28.465000,423.755,38,354,0,100,2022-02-07 23:17:34.894000,1AE5690E,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
6201a22deaa5a366e689705d,5f032da8d02aa11ef3ccabeb,APPROVED,2022-02-07 22:50:21.589000,2022-02-07 22:56:42.744000,381.155,25,358,0,100,2022-02-07 23:38:03.795000,1AE5690E,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
6201a22dfd7836b007ae87bb,5fce7f5873c4b10c213c22e2,APPROVED,2022-02-07 22:50:21.405000,2022-02-07 22:55:26.002000,304.597,20,42,1,97,2022-02-07 23:38:04.455000,1AE5690E,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Male,Yes
6201a22e520468c4ed4c421e,6098164e4c37ed73ca9c74f5,APPROVED,2022-02-07 22:59:22.230000,2022-02-07 23:03:55.281000,273.051,19,299,1,100,2022-02-07 23:17:33.678000,1AE5690E,United States,United States,Unemployed (and job seeking),English,United States,Female,Yes
6201a22e689abd1fe400b29b,611137facfa9be41762fbedc,APPROVED,2022-02-07 22:50:24.569000,2022-02-08 17:16:37.130000,66372.561,36,191,1,100,2022-02-08 17:16:38.053000,Manual Completion,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
6201a2750a8701013638c6e1,5ea2db31f5c6d720f25f0697,APPROVED,2022-02-07 22:51:33.261000,2022-02-07 23:01:32.991000,599.73,63,562,2,100,2022-02-07 23:38:02.452000,1AE5690E,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Male,No
6201a288cc794af2ea17052f,61506f90721dcdeca6e77c2d,APPROVED,2022-02-07 22:52:21.558000,2022-02-07 23:05:19.406000,777.848,25,169,0,100,2022-02-07 23:17:33.944000,1AE5690E,United States,United States,Full-Time,English,United States,Male,No
6201a31f20ab48d2e09f0aa3,5d61a3001c84fc001780f4ad,APPROVED,2022-02-07 22:54:25.847000,2022-02-07 22:58:54.201000,268.354,22,759,4,99,2022-02-07 23:17:33.853000,1AE5690E,United States,United States,Part-Time,English,United States,Female,No
6201b9f859c7bd055eaf2f8e,5fe112243ce806b5704eca6e,APPROVED,2022-02-08 00:32:03.265000,2022-02-08 00:39:17.066000,433.801,41,943,1,100,2022-02-08 17:15:13.915000,1AE5690E,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
6201ba114ed6d97c3fe07f4c,56259489ed6e5a0005c80fde,APPROVED,2022-02-08 00:32:17.205000,2022-02-08 00:42:33.213000,616.008,35,2264,8,100,2022-02-08 17:15:14.040000,1AE5690E,United States,United States,Part-Time,English,United States,Male,No
6201ba1584e27f4bf41f78dd,55c664aefdf99b5cd4c4e618,APPROVED,2022-02-08 00:32:21.766000,2022-02-08 00:36:34.988000,253.222,31,2081,3,100,2022-02-08 17:15:14.139000,1AE5690E,United States,United States,Full-Time,English,United States,Male,No
6201ba2f4e118c901de6ea1f,5f3bc91327d97393a0c56178,APPROVED,2022-02-08 00:32:47.835000,2022-02-08 00:47:17.607000,869.772,35,199,1,100,2022-02-08 17:15:14.266000,1AE5690E,United States,United States,Full-Time,English,United States,Male,No
6201ba4b0fda48ddef9419ca,5f80bc44efa2c013099af460,APPROVED,2022-02-08 00:33:21.817000,2022-02-08 00:39:21.854000,360.037,32,1369,4,100,2022-02-08 17:15:14.401000,1AE5690E,United States,United States,Full-Time,English,United States,Male,Yes
6201ba5f196377f4890b1c8c,5f2a12f5837dd81e5881b7cc,APPROVED,2022-02-08 00:33:35.687000,2022-02-08 00:49:29.458000,953.771,43,1404,0,100,2022-02-08 17:15:14.516000,1AE5690E,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
6201ba6001e80f8d29b5c260,611c1cf68a3a6fc487b01d82,APPROVED,2022-02-08 00:33:41.476000,2022-02-08 00:41:16.155000,454.679,32,555,4,99,2022-02-08 17:15:14.653000,1AE5690E,United States,United States,Unemployed (and job seeking),English,United States,Male,No
6201ba66695253ef62b90646,5fed41e3e14422f5e308c6e5,APPROVED,2022-02-08 00:33:44.809000,2022-02-08 00:58:08.589000,1463.78,43,1167,2,100,2022-02-08 17:15:14.758000,1AE5690E,United States,United States,Full-Time,English,United States,Male,No
6201ba77f30eb167f22ace22,5fc3d41149c0c8728f07b95b,APPROVED,2022-02-08 00:38:35.625000,2022-02-08 00:49:40.116000,664.491,30,1027,4,100,2022-02-08 17:15:14.876000,1AE5690E,United States,United States,Full-Time,English,United States,Male,No
6201ba9163f7173462d32498,56f1d53bf2df32000b8f3748,APPROVED,2022-02-08 00:34:25.589000,2022-02-08 00:39:05.222000,279.633,35,1178,2,100,2022-02-08 17:15:14.982000,1AE5690E,United States,United States,Full-Time,English,United States,Male,No
6201bbf342ad70f4548561fc,5f496b791798ec4d6340620d,APPROVED,2022-02-08 00:40:21.383000,2022-02-08 17:16:43.016000,59781.633,32,1079,8,99,2022-02-08 17:16:47.270000,Manual Completion,United States,United States,Full-Time,English,United States,Male,No
6201bc55a3b505f120073a1a,57749a1f760c1f0001ca7679,APPROVED,2022-02-08 00:41:59.979000,2022-02-08 00:47:02.331000,302.352,39,179,4,98,2022-02-08 17:15:15.121000,1AE5690E,United States,United States,Other,English,United States,Male,No
6201bc878f76ff3aed6c745b,5d1c364ec2696c0019647629,APPROVED,2022-02-08 00:47:16.111000,2022-02-08 01:04:49.996000,1053.885,33,1601,7,99,2022-02-08 17:15:15.265000,1AE5690E,United States,United States,Full-Time,English,United States,Male,No
6201bd1f04dcbc87576f5b54,5fdfb7d6e1442280fc095a66,APPROVED,2022-02-08 00:45:21.542000,2022-02-08 00:54:48.376000,566.834,30,1418,3,100,2022-02-08 17:15:15.411000,1AE5690E,United States,United States,Full-Time,English,United States,Male,No
6201bdcd343b9b36fc33b387,56e130548b1c33000a388671,APPROVED,2022-02-08 00:48:13.420000,2022-02-08 17:16:44.022000,59310.602,28,1973,5,100,2022-02-08 17:16:44.281000,Manual Completion,United States,United States,Full-Time,English,United States,Male,No
6201bddd0e67637e229e771b,568d286ab5a2c2000cb6a91c,APPROVED,2022-02-08 00:48:29.468000,2022-02-08 00:55:30.527000,421.059,33,422,1,100,2022-02-08 17:15:15.538000,1AE5690E,United States,United States,Part-Time,English,United States,Female,No
6201bde3eb8959b4e0c9f050,5c2c6e432c45d400014a35e3,APPROVED,2022-02-08 00:48:35.347000,2022-02-08 17:16:45.554000,59290.207,38,1932,3,100,2022-02-08 17:16:46.470000,Manual Completion,United States,United States,DATA EXPIRED,English,United States,Male,Yes
6201be9b0e67637e229e7720,60c75628113cc78734583d3b,APPROVED,2022-02-08 00:51:53.055000,2022-02-08 01:00:43.141000,530.086,62,840,3,100,2022-02-08 17:15:15.668000,1AE5690E,United States,United States,Full-Time,English,United States,Male,No
6201bec716bb50cdb802540f,610871d42f29bee3bd9f2c88,APPROVED,2022-02-08 00:52:28.689000,2022-02-08 00:57:52.464000,323.775,23,481,1,100,2022-02-08 17:15:15.807000,1AE5690E,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6201beca8a431b7315958d28,5fb9b9c1c62f408e51e09e32,APPROVED,2022-02-08 00:52:32.370000,2022-02-08 01:02:44.225000,611.855,68,982,2,100,2022-02-08 17:15:15.925000,1AE5690E,United States,United States,Part-Time,English,United States,Female,No
6201bed537d7d44de7727303,5d6ef023cfe0a400198f911e,APPROVED,2022-02-08 00:52:37.706000,2022-02-08 00:59:39.548000,421.842,32,1986,1,100,2022-02-08 17:15:16.023000,1AE5690E,United States,United States,Full-Time,English,United States,Male,No
6201beddbfa7285d2448d9e8,5b79bd77c4e6ad0001d2f312,APPROVED,2022-02-08 00:52:49.343000,2022-02-08 17:16:46.337000,59036.994,75,1425,6,99,2022-02-08 17:16:49.613000,Manual Completion,United States,United States,Part-Time,English,United States,Male,No
6201bee118b71e3634372298,5ea8154dcfd4dd20473ed88e,APPROVED,2022-02-08 00:52:50.953000,2022-02-08 00:57:09.041000,258.088,28,1318,5,100,2022-02-08 17:15:16.147000,1AE5690E,United States,United States,Full-Time,English,United States,Male,No
6201bee16fe6146d2c9151e4,60ff32677943528c59d4cfb3,APPROVED,2022-02-08 00:52:52.282000,2022-02-08 00:57:32.988000,280.706,22,435,2,100,2022-02-08 17:15:16.266000,1AE5690E,China,United States,DATA EXPIRED,English,United States,Female,No
